dataset_id,imagem_id,content_sha256,caminho_relativo,nome_arquivo,source_image_id,prompt_id,pair_id,tipo_prompt,modelo_ia,analysis_eligible,num_faces,status_deteccao,erro_deteccao,status_clip,erro_clip,clip_racial_diversity_cosine,clip_racial_homogeneity_cosine,clip_racial_diversity_margin,clip_gender_diversity_cosine,clip_gender_homogeneity_cosine,clip_gender_diversity_margin
original-64,af57d1d4dab1bb5b,5d6280586cb9739cd3e73fe9e2c3c35723302d75ee9d10c6541fc3f3f5eef743,Neutral Prompts/Midjourney/Neutral Prompt 4/Kauandugi_Students_walking_and_talking_on_a_university_campus_54a52e19-b34f-4ef8-ac79-f843ba07f2f0_0.png,Kauandugi_Students_walking_and_talking_on_a_university_campus_54a52e19-b34f-4ef8-ac79-f843ba07f2f0_0.png,MJD_P4_N,P4,MJD_P4,Neutral Prompts,Midjourney,True,2,detected,,ok,,0.23007731139659882,0.2231646627187729,0.006912648677825928,0.22321070730686188,0.21954239904880524,0.0036683082580566406
original-64,4c4f2ff3c4d2305f,eeb9c9711848110b97089806be25c764fb88ba79d3dc08002f23ab011473aec7,Neutral Prompts/Midjourney/Neutral Prompt 5/Kauandugi_A_group_of_students_collaborating_on_a_project_arou_ce75684f-cd75-4c9c-8c84-48b02f44dcb3_1.png,Kauandugi_A_group_of_students_collaborating_on_a_project_arou_ce75684f-cd75-4c9c-8c84-48b02f44dcb3_1.png,MJD_P5_N,P5,MJD_P5,Neutral Prompts,Midjourney,True,3,detected,,ok,,0.2191813886165619,0.22342553734779358,-0.0042441487312316895,0.2392285317182541,0.22634056210517883,0.012887969613075256
original-64,0d3904f8e9d6ef41,2cabeb70e3c3a0196d00111b97e66e29544e4ad4121d16c9612cbc0c655c8bff,Neutral Prompts/Midjourney/Neutral Prompt 6/Kauandugi_Students_participating_in_a_university_cultural_fai_f78c34d4-5e7a-4b0c-8e35-c6a9bceedb55_2.png,Kauandugi_Students_participating_in_a_university_cultural_fai_f78c34d4-5e7a-4b0c-8e35-c6a9bceedb55_2.png,MJD_P6_N,P6,MJD_P6,Neutral Prompts,Midjourney,True,3,detected,,ok,,0.20819196105003357,0.20735572278499603,0.0008362382650375366,0.2209334522485733,0.21387173235416412,0.00706171989440918
original-64,0932925d833b3ec2,d55e24dd05e4c1425c8ce569ce8caef2582975e1338a220fcd5729c8b42d8324,Neutral Prompts/Midjourney/Neutral Prompt 7/Kauandugi_Students_relaxing_and_chatting_in_a_campus_common_a_d19b942d-4196-43fd-bf57-4fc495bea70d_0.png,Kauandugi_Students_relaxing_and_chatting_in_a_campus_common_a_d19b942d-4196-43fd-bf57-4fc495bea70d_0.png,MJD_P7_N,P7,MJD_P7,Neutral Prompts,Midjourney,True,2,detected,,ok,,0.18742230534553528,0.19396570324897766,-0.006543397903442383,0.20902366936206818,0.20941400527954102,-0.00039033591747283936
original-64,ddd3a4437f0b5f9f,449f4cb6640887a16cd9bb9bdf15c4ddeccff4f5560e1b54d13903bd8ba2f31f,Neutral Prompts/Midjourney/Neutral Prompt 8/Kauandugi_A_student_approaching_an_information_desk_at_a_univ_16c95386-93d9-4f77-975f-db840e671d31_2.png,Kauandugi_A_student_approaching_an_information_desk_at_a_univ_16c95386-93d9-4f77-975f-db840e671d31_2.png,MJD_P8_N,P8,MJD_P8,Neutral Prompts,Midjourney,True,1,detected,,ok,,0.1772182136774063,0.17576371133327484,0.0014545023441314697,0.2131384164094925,0.21026919782161713,0.002869218587875366
original-64,48797c1c65ebc90b,9bc36d7187ac013160b6efe11ac9b4b7b3e94257769f4aa0af32ff88270a764b,Neutral Prompts/Whisk/Neutral Prompt 1/Whisk_167dc424ddd764e83dd4d5917fb525efdr.jpeg,Whisk_167dc424ddd764e83dd4d5917fb525efdr.jpeg,WHISK_P1_N,P1,WHISK_P1,Neutral Prompts,Whisk,True,3,detected,,ok,,0.21595211327075958,0.21970967948436737,-0.003757566213607788,0.2312096804380417,0.23715314269065857,-0.005943462252616882
original-64,5438d204976df737,97cc6a1497b64e2326366624fc30a34fc3bca25c80e5b2b51c099035868fdea1,Neutral Prompts/Whisk/Neutral Prompt 2/Whisk_51b56bc3e18ee479636437ea959d8748dr.jpeg,Whisk_51b56bc3e18ee479636437ea959d8748dr.jpeg,WHISK_P2_N,P2,WHISK_P2,Neutral Prompts,Whisk,True,4,detected,,ok,,0.2026756852865219,0.2061268538236618,-0.0034511685371398926,0.21791517734527588,0.2134004384279251,0.004514738917350769
original-64,47fd19d7e98c4884,88fc22860ecb0d9e1a81cc9af437b79d8bb6f9f7380617e5f5015b816daf2d84,Neutral Prompts/Whisk/Neutral Prompt 3/Whisk_7d68788cce93066a2b8405711ac62cfadr.jpeg,Whisk_7d68788cce93066a2b8405711ac62cfadr.jpeg,WHISK_P3_N,P3,WHISK_P3,Neutral Prompts,Whisk,True,6,detected,,ok,,0.19424384832382202,0.20114544034004211,-0.006901592016220093,0.21201230585575104,0.21542012691497803,-0.0034078210592269897
original-64,37d094867c4aae99,b459e3af562f93cfa8e7bbbe12db0bc23a366cf50ea62fc6a40e3c0beb38226a,Neutral Prompts/Whisk/Neutral Prompt 4/Whisk_5fa4efefa1adc1d8fa146e3d625e7465dr.jpeg,Whisk_5fa4efefa1adc1d8fa146e3d625e7465dr.jpeg,WHISK_P4_N,P4,WHISK_P4,Neutral Prompts,Whisk,True,4,detected,,ok,,0.21956942975521088,0.21300873160362244,0.00656069815158844,0.22029373049736023,0.21275073289871216,0.007542997598648071
original-64,845dfdfd8c75827c,a749c1e08d5cd0d9103e7110310ca4d043d92e3773589f946c9dc4b02567e40a,Neutral Prompts/Whisk/Neutral Prompt 5/Whisk_ab8dd75b3014204b93a40c835d0942f1dr.jpeg,Whisk_ab8dd75b3014204b93a40c835d0942f1dr.jpeg,WHISK_P5_N,P5,WHISK_P5,Neutral Prompts,Whisk,True,5,detected,,ok,,0.20864425599575043,0.2143193781375885,-0.005675122141838074,0.2276935875415802,0.22637180984020233,0.0013217777013778687
original-64,afa3d50ff8b9b952,0ab1f87fe11989a67378127d0ea89bc9913f8d20e3272dca064fa21d1c9a67c2,Neutral Prompts/Whisk/Neutral Prompt 6/Whisk_c1853c9b159e6f7ae7746723da85e630dr.jpeg,Whisk_c1853c9b159e6f7ae7746723da85e630dr.jpeg,WHISK_P6_N,P6,WHISK_P6,Neutral Prompts,Whisk,True,7,detected,,ok,,0.1964794099330902,0.19197995960712433,0.004499450325965881,0.21274536848068237,0.20107629895210266,0.011669069528579712
original-64,fdee70e14bdb5f28,b0fc860295b948f9c069cb2fef4e36311edeeead53bd53275e515ac8329a5dad,Neutral Prompts/Whisk/Neutral Prompt 7/Whisk_a64a5aca277ef74b7eb410178576f7dcdr.jpeg,Whisk_a64a5aca277ef74b7eb410178576f7dcdr.jpeg,WHISK_P7_N,P7,WHISK_P7,Neutral Prompts,Whisk,True,9,detected,,ok,,0.21255946159362793,0.2133031040430069,-0.0007436424493789673,0.2266026735305786,0.22976897656917572,-0.003166303038597107
original-64,ae681aa7887179a0,d9cea98e305d4c3cbbf334ad892749e91fb658af57a16014e2c0ac1c8a3c2613,Neutral Prompts/Whisk/Neutral Prompt 8/Whisk_c5b0c0eb5918523956b418b763f64a36dr.jpeg,Whisk_c5b0c0eb5918523956b418b763f64a36dr.jpeg,WHISK_P8_N,P8,WHISK_P8,Neutral Prompts,Whisk,True,7,detected,,ok,,0.18827377259731293,0.1871049553155899,0.0011688172817230225,0.21589431166648865,0.20824959874153137,0.007644712924957275
